!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 20,
  "n_head": 10,
  "n_kv_head": 10,
  "n_embd": 1280,
  "window_pattern": "L"
}
Checkpoint directory: .cache/checkpoint/base_checkpoints/d20
torch.compile disabled (enforce_eager=true)
Parameter counts:
wte                     : 41,943,040
value_embeds            : 419,430,400
lm_head                 : 41,943,040
transformer_matrices    : 393,219,200
scalars                 : 40
total                   : 896,535,720
Estimated FLOPs per token: 3.240119e+09
Auto-computed optimal batch size: 1,048,576 tokens
Scaling LRs by 1.4142 for batch size 1,048,576 (reference: 524,288)
Scaling weight decay from 0.200000 to 0.071563 for depth 20
Scaling the LR for the AdamW parameters ∝1/√(1280/768) = 0.774597
Calculated number of iterations from target data:param ratio: 8,300
Total number of training tokens: 8,703,180,800
Tokens : Scaling params ratio: 20.00
Total training FLOPs estimate: 2.819934e+19
device_batch_size: 8
max_seq_len: 2048
ddp_world_size: 16
tokens_per_fwdbwd: 16384
world_tokens_per_fwdbwd: 262,144
total_batch_size: 1048576
total_batch_size // world_tokens_per_fwdbwd: 4
Tokens / micro-batch / rank: 8 x 2048 = 16,384
Tokens / micro-batch: 262,144
Total batch size 1,048,576 => gradient accumulation steps: 4
Step 00000 | Validation bpb: 3.167333
/data/ldeng/code/nanochat-ascend/.venv/lib/python3.11/site-packages/torch/autograd/__init__.py:221: UserWarning: Cannot create tensor with interal format while allow_internel_format=False, tensor will be created with base format. (Triggered internally at build/CMakeFiles/torch_npu.dir/compiler_depend.ts:338.)
  torch.ones_like(out, memory_format=torch.preserve_format)
step 00000/08300 (0.00%) | loss: 10.398064 | lrm: 1.00 | dt: 6331.86ms | tok/sec: 165,603 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00001/08300 (0.01%) | loss: 10.057295 | lrm: 1.00 | dt: 3708.63ms | tok/sec: 282,739 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00002/08300 (0.02%) | loss: 9.418337 | lrm: 1.00 | dt: 3578.22ms | tok/sec: 293,043 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00003/08300 (0.04%) | loss: 8.820613 | lrm: 1.00 | dt: 3576.68ms | tok/sec: 293,170 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00004/08300 (0.05%) | loss: 8.368130 | lrm: 1.00 | dt: 3575.19ms | tok/sec: 293,292 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00005/08300 (0.06%) | loss: 8.026400 | lrm: 1.00 | dt: 3575.66ms | tok/sec: 293,254 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00006/08300 (0.07%) | loss: 7.761053 | lrm: 1.00 | dt: 3575.40ms | tok/sec: 293,274 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00007/08300 (0.08%) | loss: 7.510014 | lrm: 1.00 | dt: 3575.44ms | tok/sec: 293,271 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00008/08300 (0.10%) | loss: 7.282737 | lrm: 1.00 | dt: 3575.11ms | tok/sec: 293,298 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00009/08300 (0.11%) | loss: 7.090680 | lrm: 1.00 | dt: 3576.52ms | tok/sec: 293,183 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00010/08300 (0.12%) | loss: 6.957730 | lrm: 1.00 | dt: 3576.21ms | tok/sec: 293,208 | bf16_mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00031/08300 (0.37%) | loss: 5.881963 | lrm: 1.00 | dt: 3577.82ms | tok/sec: 293,076 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.25m | eta: 492.9m
step 00032/08300 (0.39%) | loss: 5.864341 | lrm: 1.00 | dt: 3577.24ms | tok/sec: 293,124 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.31m | eta: 492.8m
step 00033/08300 (0.40%) | loss: 5.840876 | lrm: 1.00 | dt: 3575.96ms | tok/sec: 293,229 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.37m | eta: 492.7m
step 00034/08300 (0.41%) | loss: 5.816466 | lrm: 1.00 | dt: 3575.87ms | tok/sec: 293,236 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.43m | eta: 492.7m
step 00035/08300 (0.42%) | loss: 5.798400 | lrm: 1.00 | dt: 3576.79ms | tok/sec: 293,161 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.49m | eta: 492.6m
step 00036/08300 (0.43%) | loss: 5.772329 | lrm: 1.00 | dt: 3578.51ms | tok/sec: 293,019 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.55m | eta: 492.6m
step 00037/08300 (0.45%) | loss: 5.739151 | lrm: 1.00 | dt: 3575.26ms | tok/sec: 293,286 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.61m | eta: 492.5m
step 00038/08300 (0.46%) | loss: 5.719214 | lrm: 1.00 | dt: 3575.61ms | tok/sec: 293,257 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.67m | eta: 492.5m
step 00039/08300 (0.47%) | loss: 5.684443 | lrm: 1.00 | dt: 3576.76ms | tok/sec: 293,163 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.73m | eta: 492.4m
step 00040/08300 (0.48%) | loss: 5.660289 | lrm: 1.00 | dt: 3575.36ms | tok/sec: 293,278 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.79m | eta: 492.3m
step 00041/08300 (0.49%) | loss: 5.642720 | lrm: 1.00 | dt: 3575.57ms | tok/sec: 293,260 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.85m | eta: 492.3m
step 00042/08300 (0.51%) | loss: 5.616301 | lrm: 1.00 | dt: 3577.93ms | tok/sec: 293,068 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.91m | eta: 492.2m
step 00043/08300 (0.52%) | loss: 5.603154 | lrm: 1.00 | dt: 3576.83ms | tok/sec: 293,157 | bf16_mfu: 0.00 | epoch: 1 | total time: 1.97m | eta: 492.2m
step 00044/08300 (0.53%) | loss: 5.567824 | lrm: 1.00 | dt: 3575.94ms | tok/sec: 293,230 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.03m | eta: 492.1m
step 00045/08300 (0.54%) | loss: 5.559309 | lrm: 1.00 | dt: 3577.83ms | tok/sec: 293,075 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.09m | eta: 492.0m
step 00046/08300 (0.55%) | loss: 5.538269 | lrm: 1.00 | dt: 3574.84ms | tok/sec: 293,320 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.15m | eta: 492.0m
step 00047/08300 (0.57%) | loss: 5.496060 | lrm: 1.00 | dt: 3575.22ms | tok/sec: 293,289 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.21m | eta: 491.9m
step 00048/08300 (0.58%) | loss: 5.466301 | lrm: 1.00 | dt: 3576.87ms | tok/sec: 293,154 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.26m | eta: 491.9m
step 00049/08300 (0.59%) | loss: 5.434571 | lrm: 1.00 | dt: 3574.91ms | tok/sec: 293,314 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.32m | eta: 491.8m
step 00050/08300 (0.60%) | loss: 5.406499 | lrm: 1.00 | dt: 3575.57ms | tok/sec: 293,260 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.38m | eta: 491.7m
step 00051/08300 (0.61%) | loss: 5.369343 | lrm: 1.00 | dt: 3576.37ms | tok/sec: 293,195 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.44m | eta: 491.7m
step 00052/08300 (0.63%) | loss: 5.354834 | lrm: 1.00 | dt: 3577.84ms | tok/sec: 293,075 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.50m | eta: 491.6m
step 00053/08300 (0.64%) | loss: 5.330320 | lrm: 1.00 | dt: 3576.39ms | tok/sec: 293,194 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.56m | eta: 491.6m
step 00054/08300 (0.65%) | loss: 5.303577 | lrm: 1.00 | dt: 3575.48ms | tok/sec: 293,268 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.62m | eta: 491.5m
step 00055/08300 (0.66%) | loss: 5.279654 | lrm: 1.00 | dt: 3575.58ms | tok/sec: 293,260 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.68m | eta: 491.4m
step 00056/08300 (0.67%) | loss: 5.251370 | lrm: 1.00 | dt: 3576.10ms | tok/sec: 293,217 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.74m | eta: 491.4m
step 00057/08300 (0.69%) | loss: 5.235962 | lrm: 1.00 | dt: 3576.02ms | tok/sec: 293,224 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.80m | eta: 491.3m
step 00058/08300 (0.70%) | loss: 5.224441 | lrm: 1.00 | dt: 3574.68ms | tok/sec: 293,334 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.86m | eta: 491.3m
step 00059/08300 (0.71%) | loss: 5.207494 | lrm: 1.00 | dt: 3577.32ms | tok/sec: 293,117 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.92m | eta: 491.2m
step 00060/08300 (0.72%) | loss: 5.179849 | lrm: 1.00 | dt: 3576.17ms | tok/sec: 293,212 | bf16_mfu: 0.00 | epoch: 1 | total time: 2.98m | eta: 491.1m
step 00061/08300 (0.73%) | loss: 5.148542 | lrm: 1.00 | dt: 3574.90ms | tok/sec: 293,316 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.04m | eta: 491.1m
step 00062/08300 (0.75%) | loss: 5.118197 | lrm: 1.00 | dt: 3575.06ms | tok/sec: 293,303 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.10m | eta: 491.0m
step 00063/08300 (0.76%) | loss: 5.086693 | lrm: 1.00 | dt: 3575.89ms | tok/sec: 293,235 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.16m | eta: 490.9m
step 00064/08300 (0.77%) | loss: 5.068526 | lrm: 1.00 | dt: 3575.63ms | tok/sec: 293,256 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.22m | eta: 490.9m
step 00065/08300 (0.78%) | loss: 5.044364 | lrm: 1.00 | dt: 3575.50ms | tok/sec: 293,267 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.28m | eta: 490.8m
step 00066/08300 (0.80%) | loss: 5.027368 | lrm: 1.00 | dt: 3576.84ms | tok/sec: 293,157 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.34m | eta: 490.8m
step 00067/08300 (0.81%) | loss: 5.009632 | lrm: 1.00 | dt: 3576.47ms | tok/sec: 293,187 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.40m | eta: 490.7m
step 00068/08300 (0.82%) | loss: 4.984420 | lrm: 1.00 | dt: 3576.73ms | tok/sec: 293,166 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.46m | eta: 490.7m
step 00069/08300 (0.83%) | loss: 4.956206 | lrm: 1.00 | dt: 3576.04ms | tok/sec: 293,222 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.52m | eta: 490.6m
step 00070/08300 (0.84%) | loss: 4.917586 | lrm: 1.00 | dt: 3576.13ms | tok/sec: 293,215 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.58m | eta: 490.5m
step 00071/08300 (0.86%) | loss: 4.912937 | lrm: 1.00 | dt: 3577.36ms | tok/sec: 293,114 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.64m | eta: 490.5m
step 00072/08300 (0.87%) | loss: 4.892665 | lrm: 1.00 | dt: 3575.81ms | tok/sec: 293,241 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.70m | eta: 490.4m
step 00073/08300 (0.88%) | loss: 4.863800 | lrm: 1.00 | dt: 3575.02ms | tok/sec: 293,306 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.75m | eta: 490.4m
step 00074/08300 (0.89%) | loss: 4.838110 | lrm: 1.00 | dt: 3575.64ms | tok/sec: 293,255 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.81m | eta: 490.3m
step 00075/08300 (0.90%) | loss: 4.818143 | lrm: 1.00 | dt: 3575.89ms | tok/sec: 293,235 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.87m | eta: 490.2m
step 00076/08300 (0.92%) | loss: 4.802723 | lrm: 1.00 | dt: 3576.30ms | tok/sec: 293,201 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.93m | eta: 490.2m
step 00077/08300 (0.93%) | loss: 4.792097 | lrm: 1.00 | dt: 3576.29ms | tok/sec: 293,202 | bf16_mfu: 0.00 | epoch: 1 | total time: 3.99m | eta: 490.1m
step 00078/08300 (0.94%) | loss: 4.787840 | lrm: 1.00 | dt: 3576.40ms | tok/sec: 293,192 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.05m | eta: 490.1m
step 00079/08300 (0.95%) | loss: 4.759899 | lrm: 1.00 | dt: 3574.96ms | tok/sec: 293,311 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.11m | eta: 490.0m
step 00080/08300 (0.96%) | loss: 4.734396 | lrm: 1.00 | dt: 3575.28ms | tok/sec: 293,284 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.17m | eta: 489.9m
step 00081/08300 (0.98%) | loss: 4.722821 | lrm: 1.00 | dt: 3574.73ms | tok/sec: 293,330 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.23m | eta: 489.9m
step 00082/08300 (0.99%) | loss: 4.688167 | lrm: 1.00 | dt: 3575.98ms | tok/sec: 293,227 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.29m | eta: 489.8m
step 00083/08300 (1.00%) | loss: 4.665127 | lrm: 1.00 | dt: 3575.83ms | tok/sec: 293,240 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.35m | eta: 489.7m
step 00084/08300 (1.01%) | loss: 4.658572 | lrm: 1.00 | dt: 3574.91ms | tok/sec: 293,315 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.41m | eta: 489.7m
step 00085/08300 (1.02%) | loss: 4.639122 | lrm: 1.00 | dt: 3577.49ms | tok/sec: 293,104 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.47m | eta: 489.6m
step 00086/08300 (1.04%) | loss: 4.612681 | lrm: 1.00 | dt: 3576.03ms | tok/sec: 293,223 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.53m | eta: 489.6m
step 00087/08300 (1.05%) | loss: 4.602903 | lrm: 1.00 | dt: 3575.65ms | tok/sec: 293,254 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.59m | eta: 489.5m
step 00088/08300 (1.06%) | loss: 4.575590 | lrm: 1.00 | dt: 3575.34ms | tok/sec: 293,279 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.65m | eta: 489.4m
step 00089/08300 (1.07%) | loss: 4.562690 | lrm: 1.00 | dt: 3576.69ms | tok/sec: 293,169 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.71m | eta: 489.4m
step 00090/08300 (1.08%) | loss: 4.551532 | lrm: 1.00 | dt: 3576.40ms | tok/sec: 293,192 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.77m | eta: 489.3m
step 00091/08300 (1.10%) | loss: 4.530980 | lrm: 1.00 | dt: 3576.08ms | tok/sec: 293,219 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.83m | eta: 489.3m
step 00092/08300 (1.11%) | loss: 4.531790 | lrm: 1.00 | dt: 3575.68ms | tok/sec: 293,252 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.89m | eta: 489.2m
step 00093/08300 (1.12%) | loss: 4.518669 | lrm: 1.00 | dt: 3576.29ms | tok/sec: 293,202 | bf16_mfu: 0.00 | epoch: 1 | total time: 4.95m | eta: 489.2m
step 00094/08300 (1.13%) | loss: 4.512334 | lrm: 1.00 | dt: 3576.68ms | tok/sec: 293,170 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.01m | eta: 489.1m
step 00095/08300 (1.14%) | loss: 4.474239 | lrm: 1.00 | dt: 3575.52ms | tok/sec: 293,265 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.07m | eta: 489.0m
step 00096/08300 (1.16%) | loss: 4.468302 | lrm: 1.00 | dt: 3578.21ms | tok/sec: 293,045 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.13m | eta: 489.0m
step 00097/08300 (1.17%) | loss: 4.431004 | lrm: 1.00 | dt: 3575.58ms | tok/sec: 293,260 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.19m | eta: 488.9m
step 00098/08300 (1.18%) | loss: 4.431276 | lrm: 1.00 | dt: 3575.42ms | tok/sec: 293,273 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.24m | eta: 488.9m
step 00099/08300 (1.19%) | loss: 4.425984 | lrm: 1.00 | dt: 3576.08ms | tok/sec: 293,219 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.30m | eta: 488.8m
step 00100/08300 (1.20%) | loss: 4.408008 | lrm: 1.00 | dt: 3574.28ms | tok/sec: 293,366 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.36m | eta: 488.7m
step 00101/08300 (1.22%) | loss: 4.394007 | lrm: 1.00 | dt: 3577.90ms | tok/sec: 293,070 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.42m | eta: 488.7m
step 00102/08300 (1.23%) | loss: 4.370668 | lrm: 1.00 | dt: 3576.05ms | tok/sec: 293,221 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.48m | eta: 488.6m
step 00103/08300 (1.24%) | loss: 4.353443 | lrm: 1.00 | dt: 3575.57ms | tok/sec: 293,261 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.54m | eta: 488.6m
step 00104/08300 (1.25%) | loss: 4.335414 | lrm: 1.00 | dt: 3576.21ms | tok/sec: 293,208 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.60m | eta: 488.5m
step 00105/08300 (1.27%) | loss: 4.329567 | lrm: 1.00 | dt: 3575.83ms | tok/sec: 293,239 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.66m | eta: 488.4m
step 00106/08300 (1.28%) | loss: 4.320009 | lrm: 1.00 | dt: 3575.61ms | tok/sec: 293,258 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.72m | eta: 488.4m
step 00107/08300 (1.29%) | loss: 4.290407 | lrm: 1.00 | dt: 3575.85ms | tok/sec: 293,238 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.78m | eta: 488.3m
step 00108/08300 (1.30%) | loss: 4.263291 | lrm: 1.00 | dt: 3575.30ms | tok/sec: 293,283 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.84m | eta: 488.3m
step 00109/08300 (1.31%) | loss: 4.269685 | lrm: 1.00 | dt: 3575.34ms | tok/sec: 293,279 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.90m | eta: 488.2m
step 00110/08300 (1.33%) | loss: 4.241588 | lrm: 1.00 | dt: 3576.25ms | tok/sec: 293,205 | bf16_mfu: 0.00 | epoch: 1 | total time: 5.96m | eta: 488.1m
step 00111/08300 (1.34%) | loss: 4.228216 | lrm: 1.00 | dt: 3574.96ms | tok/sec: 293,310 | bf16_mfu: 0.00 | epoch: 1 | total time: 6.02m | eta: 488.1m
